"address";"volume";"share_volume";"trades";"pnl";"pnl_percentage";"pbt_user_can_claim"
"0x7714b24f529e992a9fbf29aedf8f7a04066f5cb5";"11";"35";"6";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x2b9c8f6e8025743873d0cce5c1801e8e5a84242e";"95";"106";"2";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x92b4fcb680e0b808dcb392ebc5b08edfa3ddd92e";"8";"18";"5";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xe93fc9d1ddfd1f9e9a61f843281aeb369138d1b6";"100";"104";"1";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x2269956df072f56ef94b3f371168bbb9eea8b32d";"40";"63";"5";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xcb9a96edf872bc48589ca0524e1e192306ebd988";"10";"31";"4";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x523cf7543fe0bb6e316e539a22682d7f666ba57e";"200";"204";"4";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x8e10fa228c4a51478062f6ba1951c343558f410a";"3";"6";"1";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x9cf0324e650c899c8344d6968c06de3a9ce7f741";"312";"393";"64";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xbf79ed2663a24ccc434fe7e5cf168be4e678be42";"577";"906";"2";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x6e4c00320010b25b77c12852e43b9783ebbb5e9b";"14";"24";"5";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xa6ab2141c4bfa777ce69984f8846eb0d272b2fbd";"10";"211";"2";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x76f36982cce7b6d06642f1e053ac6db0e306774a";"73";"143";"39";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xd70ea72745a723b3f12fe6b94b4de49bc86541b8";"5";"9";"1";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x6ebc80f4e43b9052053bed210dcec470fe7718a5";"38";"272";"8";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xaf290b80c516cab0ae9199a1c6bce0d09d8d40f7";"50";"97";"1";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x313e36e33e1254841252fcbff19052d70a9b9cca";"8";"27";"4";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x1516ae85a5dbd8d61dd23dff9082c7cd4f0779c5";"48";"114";"5";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xff764bd01aacbb2a3eae9b3ffe11995b3346bd92";"88";"350";"1";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x67ab45519bcde0d17015acf4d5d80777b664635d";"33";"84";"4";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x2b2ef34587b269f9282d1b309230a3cdceb02daf";"36";"40";"2";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x1ff13cfe4ad9db7722f2310f56251bd19a12e390";"25";"36";"2";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x4e28b51e83f414a09e4e0af74b66bbe56cd7f44f";"206";"309";"3";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x90fc1485ee01b518ac3c17b8c23f72f18892736c";"40";"72";"8";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x994e2cc768c8e6ca474b1326436f47cc92a5781e";"5";"28";"7";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0xb4ac368128e4c1c46357016259631852e4612386";"125";"260";"8";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x6d182ecf72e960c8bee1526afceb37a31e797827";"4";"122";"4";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x56ac4f06c203d9dcfb1bc23a0ab06995de35de67";"7";"19";"21";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x89d290bd7c9a39f8a286000abeed0fa14e62027d";"12";"23";"2";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x24fa7764ed56c9eeed90071e6af34454ad430d11";"24";"193";"3";"4";"0.000026777219093415744000000000";"1023.465144863751150625"
"0x03b8716029dc7313b0972d956202b952f490f076";"10";"13";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb528baf4f4db7eee5c7292190115f20d80384862";"2";"815";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x409b76bd65d1527f57e0e424f58d9037a7faaabc";"12";"35";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x3286a8abaee807a247901e969574aae42df8aee2";"15";"21";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xbaca28af99513ec4685a4955517d351874135e8e";"31";"132";"11";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x7615dd3b3a8799e770e1a0302d4d2b0b268cc04a";"4";"7";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6d91d658a0cdf8d69cc0d6aff2cbce246db47174";"24";"33";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xa8e97e4ea06d98b460fd7943b4831a4ce6cf2819";"95";"101";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x86ca478b66ca90bbd69d0968aff19b511bc18d0b";"22";"41";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6175dd7b4850fc4db78142fdd03c830af08872b7";"2";"5";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xe87f2ae93302939212b6737143a45ce8beb064d1";"10";"25";"10";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x7a844d4204708e46525eea66f09ade5857a5c461";"43";"234";"15";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x0dd827dc0aed09c1642cd2de20fe5568781705c0";"74";"192";"8";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xdf78b34fcda5e4a8c4bc51cc04d4a8556ab82863";"39";"75";"8";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x4973196be66bd5207983e40c1e74f1dbb4a38c92";"454";"499";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x89c5eefcc1ad8f7e1c40446a37684ea2d56ad4dd";"293";"714";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x38f66c284e67dafe20af1355f53a62fc81ef3950";"463";"845";"75";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x9a8fab789b8eac6dde4d9994f235d06fc2861134";"55";"108";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xc77a4da43024696ffe43def68f9db124f8dca582";"10";"803";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x8de5902e37131c2ae3034752ffc44fbba91cb510";"50";"53";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x88eb7f62ca1a598df45fc822818e0877fc3428ff";"377";"623";"8";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xa6f37c8550c7c62623358bd90c43b6c74e167c95";"63";"122";"6";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x59c0dd712251a78f761e466f44f6e73129d856d2";"52";"56";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x0e5e9922b46021aba1bb23be26a58b9d63b104cb";"20";"23";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x462d3e64218f3df1b31453962eacdfb9821b8742";"25";"28";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x997a71eaa589148f8b8ebf16894c4a8928c9aadf";"20";"44";"6";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x5357b038dfe5922101b314347065e2b3038047a3";"9";"10770";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x44fe4349eb5c31669ae1626e9a26be0843690d1d";"5";"8";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x93dc871afa1207ff28587fa32c3e99ac35f53139";"3";"7";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x86fa86a1a3cea2766ff414205df748008ad59ced";"10";"13";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xc37e6820bd6ba1ea8bb2bad27508bf06a0852baf";"427";"2421";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xf6954675975e2b97a047e93bcd56af165569a19e";"183";"1815";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xfd2df3233056ea21225621ca0e5afce9b64baf8c";"201";"204";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x2a1791db5ed621794eb0f172537d490995c26143";"25";"28";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x0412ccc6da23aeb61587ca710e3868eaedf96444";"20";"23";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xc41e31979d323e4e53424f7d89715aeb7e060583";"474";"27114";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x5b0f700cffb9182ecad01bae13f9805366ae710b";"69";"129";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb17d1944bc119ded7debe27f3a88c8caa09b738b";"10";"59";"37";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xadf6e46db5746fa581a64564d4016cef62606100";"578";"1153";"18";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xa632f34116c35bd65cf1333fe9cfc9282c72d363";"6";"9";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x38906b1c4fc84b2231695864f97c4939ed170e0b";"140";"1051";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x86efed957bc978cd55fc9808425c3d248667f740";"19";"27";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x59cb9f66fd4151545185087190eb18b92358f06b";"9";"16";"7";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x33c3e3cbf4ca4a7ff8fac43edffdb1d5b54291f3";"143";"161";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb7d73fde0d8c84e3394b34252f2cb950bf6dfc85";"33";"64";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xcc31579524e3c6eeaf13011c71b22bd5091d4109";"50";"66";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x3cc5a60493152a012005bc07e2c15893ebc34619";"58";"86";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x1a0a33db3a38049c4f35ad2a670db3ea16ae468b";"19";"23";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x2bfb17b8afae2432e0d5413beb3a6767a9930f66";"14";"17";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd292bb05b331ca99962deca93b0547dbe13cb5fe";"3";"7";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x9e6950825026e3d0d57c3146583a723889699abe";"10";"751";"6";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x39444cef6a8d4115ca09d30367f63b0c278de701";"10";"23";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x11a96bf2cd19855cc8f88cda94b1a50dc019b9f6";"2";"954";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6fe2b19871fb546cf87437101922059565ea2ff8";"59";"191";"8";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x1074e46cd81ee099428683064ed3918d34d5247d";"12";"16";"7";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6f0795e3877e33d02b7e448aa1621bc2ca750885";"201";"204";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xe422a31858cc95b6a1da12f8c7ce7f08ebddc35c";"13";"29";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x92d3c1e77641a7974a6472485fb2be3137c8a779";"25";"28";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd90a31fe0cb89345438f338217ed4f870b09d6b2";"59";"66";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x9093f869f009d2ab9dd6491032df9c699f6f4abe";"23";"27";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x33278f0384dc74ddf8208fe941a903b113945624";"10";"590";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb7d85bb2de75f999e6c96551dc3812cbddd72f9e";"51";"54";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x66fe7df4ff5d1d9d4d00f74b6272d08cf6c2aed3";"1234";"1784";"54";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x505e0b67c174a64056dd7fbba70133164fe76819";"6";"11";"9";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xee496548f97935e7c2e393202c298304ed6d1db6";"201";"204";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xdef18c33def70218f0e4d4c3af8ac6f1a5e68f4f";"120";"123";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x15053dbeccda71178abee07387b045264387ec9c";"438";"1418";"26";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xff741c9ba0b56bdef2d37c1f65d005c4812db2ed";"14";"79";"10";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x1d8f9e797d0db3a8a9cea2c2d1f11cfa31146fa9";"30";"33";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd6e40b3a5ee6186a5a302589ea8b3ee2cd2f2f83";"8317";"9312";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb55b2c33ab73d6c81cc20e117a04195c8669bf10";"50";"53";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x356316bf0ce213f7ac6cc311510c1c9061e42b16";"5";"8";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x3839db688e2806ab43f52df7ca0b6a04fe1b0833";"59";"80";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb1fc7109b9e190d6221b097bf020ad1d9e305514";"12";"10";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x63fad7fad5170a72963c971f159344ba2ea63267";"15";"18";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x2e5d26d21d1aef6a1ad9114f793b014bb77ab280";"45";"5588";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xcc388e45d283aeae499e8843e43256fd94dc2346";"43";"59";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x68ac3038950123cfbd897afa80ac8509fb394f3b";"3";"6";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x710fb7f496070c0fb279bf30720251b7cf11e69d";"26";"39";"7";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x19cec9a9b7a68098fee438afec8ea116c1d409bf";"9";"13";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x06d7122e5d02ce52bad503ae1c2affea26016d74";"15";"46";"10";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x5c14c185338ad217c9aa096be9e7cef196928d5f";"5";"8";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xdeb369871dea34558c3d2069d768f5fcbd2e60cc";"50";"53";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x628caf9a255558cf776cbb3d2a2f6e70934f0106";"5";"8";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x89994595361e1bcdd16e062fb501bc67f00953d8";"201";"204";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xc134fc0612ec587eaa2203131906df5b9b7a9dd6";"10";"13";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xa88acb5c2edf932fd8e07ab928b35527a3d36933";"219";"223";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xae05bd0f4116d718b1a11394c7e52b3dc7957576";"22";"25";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x3eff07aaca6cdabd6f7ce44dca2151cb0798168a";"14";"18";"7";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x50a960947d5c87bc97f032879d1d1d4f301061ae";"201";"204";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x3b686c0cdb2c7faacb0429a95353b6ee82baac39";"3";"103";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6765486e15f8629b9f0389ce31b39645ecef6cc0";"12";"15";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd1cb3df6a082b87028a4b1427ca85c38ad3f2ba6";"16";"50";"8";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x5fb4fe74a878191adde98c460c3909e10aa712a3";"46";"146";"17";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xf33e5ad548671d6b79823f945ec2ce6f367e27f5";"35";"331";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x797c11d1c3bf660b62bc9bc5d744d2db948de262";"10";"19";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd0ce5b8f7cbea4c4ecd11fcd951913d8157924f8";"151";"422";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x41db4ee715d6ede11ea8de54715ccffef616ec5e";"103";"113";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x1be0753805eaf9b089b621690919456db729d8b4";"10";"19";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x3f429a0c6473a72d9234cc9e9033fd8b822bec53";"24";"2158";"6";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xed740dc8053f52baf9817474c511ae501ed7ce7f";"201";"204";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xdcee8042624eb856c50cad43790582eb98730bb5";"77";"113";"12";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x5451df4db34eda82ddab4f5901cb5c0d85038c05";"6";"9";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd07b1db78c37280c74f1e84bdbc900a838fb6258";"106";"201";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x16a166232bfd444d6702e27e912554445f134a3e";"46";"51";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb26156d7f857a341c2b9a34636c02f54958c09a7";"57";"291";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xe4e7ad230d6614b133b2491345de298a85e81245";"28";"65";"9";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6af3fe6182ad0a9f26bf1cc83b6ee32f2c80b9e7";"7";"13";"9";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x480840f685ac6851ba860b78c78a379266cd750c";"54";"134";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x729e580fa9840c58e370e713f0dcb035d2252e08";"200";"203";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x0a081a514d39e9033ab961aef1ded5627bfe0880";"30";"45";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x89757c0998870ac027943a7286c91da8b45ac9b9";"90";"1738";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x2b78c70dcf92fd0702e271620b39b4fbc5d62796";"4";"7";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x3c01cc1769725af768bae809dee2a2dc23cf5781";"20";"23";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x22a85c9d9b6db0a2f23db8e8f7ae9dd2a619028e";"36";"45";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb52f29c471c7128eef7c926c518bd737801f954f";"67";"70";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xadf4f179703b6247044838437c156009daf05d67";"6";"10";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xdbc4a2ed220a69cd9d5693013a0331e83d76afdb";"34";"292";"9";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x157b5f5ae2b5a609967bc5aae00cdad684817c78";"6";"12";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x944339fd96a489281982ceb56eab617a32ddab36";"6";"9";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xaf73b5d4a92bafa665a7d8b2503cf0831cb9ae04";"11";"18";"31";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x37428434f93f3341fe9069d91c571bb524650ba3";"5";"8";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x4cf3c886a4ebfc0c2b21e2e0eff9d9d0d7d62d89";"20";"23";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xe98c4b45a0db2e4cff02e2f53650efb47e01883c";"5";"15";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xcd3a9ba77bf40f51a1c0dabd5bd5f9ab2eb6ac83";"31";"941";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xe7f697cb9e4a8630449c593cf05b9c4c81d771be";"60";"1268";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd37c55044a5a4ee583bf2df7637acaac1ecdfc43";"30";"69";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x8a15fff1487813cbe81799be43629d9017f6e7d2";"20";"23";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xc3ce0bbdc24e24fb382fb915037261ea1d58cb41";"101";"104";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x397c5a1dbb4a302fbda4f332b7de046cd58da086";"120";"14922";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x730f1ed157c0167e7419a5e3e36f197b43c9a52b";"10";"21";"9";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xed8307de19d0b3443e35441c572cd539fffef2ee";"5";"8";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb8013b704efc9d2633ce114ac86bd63a4258dd2e";"10";"13";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6e808b33ac60ad32bd65a3c7fb00d0fb987fec50";"10";"18";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xbc055845afde4aa4fc6820f8f82fdbe1bb285561";"59";"266";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb25d8127d6b7155124e824a4491ff310a90291fe";"11";"16";"8";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb26cb8b11dd1d5eb02f189d8ae3394fa78f2f30c";"13";"17";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x640affcaaa11cff81b9165ad39fd6674c4fa409f";"18";"21";"7";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd096ff0e8af51d97f6ee56e16714eb0bb22bf03a";"1";"4";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb621be514d7dc03525f83299e7d73d4a018a9065";"6";"763";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x772ddf76dff4ee02b2e3d11ac1454f21e7d407d5";"10";"534";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xcddd4112023ed36584faf0cc16cecbe7a4288338";"125";"1031";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x64e7b03cd56799cd4eeb58607836dce245eee5d2";"11";"16";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x23cd0e1484a9f76a3092374a05bdcc6083ce5429";"3";"3";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x833cb2e1488173c2255dec982ddc408513482017";"7";"203";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x0a5b31398f9860a69b621ec1e917c8536a0ee219";"109";"112";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6d5160fd25f3a17f8664b8f7fdb9a1bf2de77f45";"7";"11";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x28c756c0ca7d26429d905d6a9a39c778b62d6eab";"45";"49";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6eec1db19e08d3d398e9bc6ecf383a73cafb67a2";"95";"408";"7";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x403117232a096a5cfc6479398a43f3f27d2661af";"1005";"1032";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb5ff46f90093542a24536e7a9188b2b861b7033a";"2";"5";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xebfceff557ce44d9bae2a0a3279094b7e0b2091b";"19";"36";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x88aabe8c0dccca363c054bb659c8bad40bcc1b68";"241";"414";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x11fa71323ad86e73d6c588b118d13031f61be07c";"34";"540";"22";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x2d0fbec2f8356ac70b1613fa74aa78d9aca4d924";"12";"15";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb2f24408e96981be5967a788fd5d52f83f48a250";"12";"15";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x2cda09bd951723491a0f92a67c69c986a78ee563";"12";"15";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x8d994b25bbd30b1542cfdfc524de2a37137d8851";"12";"15";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x6eb8189d9b076c7514bae8cab13023e500227424";"12";"15";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xab71f7d729ede24e1107b0dc63799de209cf9799";"16";"26";"7";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xd9b15660cfc7d2ac83267d8bdf1ec86faf9f4015";"30";"33";"1";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xc6ce6e20bbcbaac1415a3aecdb8f047caa567f41";"12";"17";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x09b06772263652715c08d3c3916019d0d8b36598";"34";"910";"10";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xea26d497be832b5ce592f70a35c5f24346cb8a2e";"541";"684";"22";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x042b4f0259cad5b1e488b09f3c7a450d8035a44c";"49";"67";"4";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x4d6cbc621a68a4e5f1034153977635000854aa09";"20";"23";"2";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xeb75c014dccf08558abced17fc14979699e176fb";"3";"6";"3";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0xb5e670c2220e0881e00de18ae616244dc29fb352";"7";"11";"6";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x11adac9c5ed902e2577a659b33dee3d42df34b1f";"30";"39";"5";"3";"0.000020082914320061806000000000";"1017.598858647813361216"
"0x38bbdd7e9016f3bcee006130316d076281a7b3a1";"2";"502";"1";"2";"0.000013388609546707872000000000";"1011.732572431875575312"
"0xb4209e970dc023032e406886a1b5de0a50934927";"66";"132";"4";"2";"0.000013388609546707872000000000";"1011.732572431875575312"
"0x538083d2b2f8faff7f69fb2aeb67e44d46776263";"88";"231";"15";"2";"0.000013388609546707872000000000";"1011.732572431875575312"
"0xa01bc1f89658bbd1ad8d96839f969ea4ba49dafa";"56";"70";"4";"2";"0.000013388609546707872000000000";"1011.732572431875575312"
"0xff96e3b27e40c765b6408e127b1ff3cc6771b204";"34";"60";"17";"2";"0.000013388609546707872000000000";"1011.732572431875575312"
